Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:02:05 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=73
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	73	1.0000000
2	27	0.8000000
3	44	0.7200000
4	6	0.7272727
5	18	0.6800000
6	83	0.6065574
7	39	0.5625000
8	21	0.5538462
9	12	0.5441176
10	125	0.5362319
11	17	0.5285714
12	81	0.5205479
13	16	0.5135135
14	54	0.5308642
15	98	0.5176471
16	88	0.5113636
17	33	0.5111111
18	124	0.4946237
19	104	0.4947369
20	61	0.5185185
21	68	0.5135135
22	30	0.5044248
23	26	0.4913793
24	7	0.4915254
25	93	0.4959350
26	57	0.4645669
27	29	0.4513889
28	32	0.4413793
29	80	0.4421769
30	14	0.4251497
31	102	0.4244186
32	10	0.4042553
33	97	0.3365385
34	19	0.3301435
35	91	0.3239437
36	48	0.3225806
37	107	0.3303571
38	89	0.3144105
39	85	0.3175966
40	110	0.2987552
41	65	0.3004115
42	90	0.2800000
43	119	0.2669173
44	20	0.2627737
45	36	0.2618182
46	96	0.2553957
47	70	0.2631579
48	51	0.2569444
49	76	0.2482993
50	4	0.2500000
51	105	0.2442244
52	59	0.2451613
53	121	0.2317460
	Global minimun!!!
	First local minimun!!!
54	75	0.2651757
55	1	0.2653722
56	9	0.2647059
57	0	0.2624585
58	95	0.2601351
59	82	0.2655172
60	127	0.3003663
61	38	0.3065134
62	8	0.2996109
63	35	0.3157895
64	13	0.3168724
65	31	0.3140496
66	46	0.3571429
67	5	0.3603604
68	37	0.3590909
69	87	0.3577982
70	55	0.3548387
71	112	0.3615023
72	66	0.4010152
73	58	0.3969072
74	74	0.4137931
75	100	0.4186046
76	117	0.4210526
77	86	0.4176471
78	11	0.4071856
79	3	0.4144737
80	49	0.4149660
81	92	0.4068966
82	69	0.4097222
83	41	0.4055944
84	67	0.4014085
85	77	0.4142857
86	23	0.4060150
87	25	0.4122137
88	79	0.4094488
89	123	0.4285714
90	34	0.4112149
91	53	0.3942308
92	22	0.4000000
93	72	0.3814433
94	42	0.4252874
95	15	0.4235294
96	113	0.4675325
97	56	0.4603175
98	120	0.4909091
99	103	0.4807692
100	71	0.5200000
101	60	0.6756757
102	126	0.7142857
103	2	0.7333333
104	129	0.7241379
105	45	0.7000000
106	63	0.6842105
107	108	0.6666667
108	99	0.6470588
109	62	0.6153846
110	116	0.6250000
111	109	0.5714286
112	50	0.2500000
113	101	0.5000000
114	111	1.0000000
115	52	1.0000000
Size of Cluster: 53.

run time: 0.20s (20:02:05)
