Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:02:00 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=53
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	53	1.0000000
2	49	0.7500000
3	46	0.7307692
4	66	0.6190476
5	30	0.5909091
6	41	0.5777778
7	36	0.5652174
8	54	0.5094340
9	21	0.5000000
10	51	0.5087720
11	58	0.5000000
12	5	0.4838710
13	56	0.4736842
14	3	0.4175824
15	92	0.4193548
16	2	0.4285714
17	34	0.4174757
18	13	0.4205607
19	11	0.4181818
20	59	0.4102564
21	61	0.4076923
22	123	0.4068966
23	108	0.4041096
24	127	0.4110430
25	96	0.4096386
26	31	0.4071856
27	45	0.3977273
28	129	0.3954802
29	110	0.3891892
30	57	0.3809524
31	72	0.3802083
32	15	0.3711340
33	112	0.3737374
34	95	0.3743842
35	37	0.3756098
36	82	0.3791469
37	0	0.3750000
38	9	0.3698630
39	1	0.3587444
40	38	0.3446808
41	74	0.3254902
42	42	0.3207547
43	75	0.2877193
44	85	0.2802768
45	6	0.2895623
46	62	0.2923588
47	35	0.2668810
48	60	0.2530864
49	50	0.2461059
	Global minimun!!!
	First local minimun!!!
50	120	0.2619808
51	86	0.2596154
52	48	0.2597403
53	20	0.2666667
54	81	0.2693603
55	113	0.2768166
56	23	0.2695035
57	16	0.2669039
58	25	0.2652330
59	126	0.2671480
60	116	0.2647059
61	105	0.2676580
62	98	0.2641509
63	69	0.2651515
64	67	0.2623574
65	107	0.2695312
66	22	0.2738095
67	12	0.2811245
68	71	0.2793522
69	73	0.3000000
70	70	0.3047210
71	89	0.3245614
72	63	0.3215859
73	83	0.3194444
74	7	0.3224299
75	91	0.3333333
76	14	0.3947369
77	8	0.3924731
78	77	0.3913043
79	4	0.4101124
80	76	0.4186046
81	87	0.4176471
82	65	0.4107143
83	103	0.4121212
84	10	0.4295302
85	119	0.4511278
86	99	0.4469697
87	117	0.4427481
88	79	0.4409449
89	55	0.4365079
90	29	0.4862385
91	109	0.4814815
92	88	0.4857143
93	80	0.4854369
94	18	0.5465117
95	97	0.6666667
96	44	0.6964286
97	19	0.6909091
98	100	0.6981132
99	27	0.6888889
100	93	0.6500000
101	68	0.6486486
102	17	0.6388889
103	124	0.6363636
104	39	0.6000000
105	32	0.5862069
106	121	0.5416667
107	90	0.5882353
108	125	0.5625000
109	101	0.6428571
110	102	0.6666667
111	26	0.8333333
112	33	0.7500000
113	104	0.5000000
114	111	1.0000000
115	52	1.0000000
Size of Cluster: 49.

run time: 0.20s (20:02:00)
