Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:02:07 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=83
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	83	1.0000000
2	65	0.9230769
3	44	0.7826087
4	81	0.7307692
5	70	0.6969697
6	73	0.6500000
7	27	0.5625000
8	85	0.5769231
9	75	0.5833333
10	35	0.5731707
11	127	0.5151515
12	67	0.5100000
13	69	0.4950495
14	86	0.4901961
15	74	0.4016393
16	23	0.3720930
17	71	0.3740458
18	80	0.3684210
19	92	0.3555556
20	22	0.3453237
21	12	0.3450704
22	39	0.3448276
23	98	0.3422819
24	57	0.3398693
25	77	0.3290323
26	72	0.3164557
27	25	0.3187500
28	88	0.3190184
29	104	0.3212121
30	11	0.3154762
31	63	0.3136095
32	76	0.3200000
33	42	0.3135135
34	105	0.3138298
35	61	0.3084577
36	60	0.2943925
37	50	0.2903226
38	110	0.2666667
39	62	0.2532751
40	2	0.2435897
	Global minimun!!!
	First local minimun!!!
41	18	0.2629482
42	8	0.2666667
43	95	0.2692308
44	45	0.2490706
45	93	0.2518248
46	55	0.2509091
47	32	0.2500000
48	87	0.2446043
49	96	0.2491103
50	123	0.2533784
51	107	0.2442244
52	3	0.2515723
53	102	0.2538700
54	82	0.2507837
55	29	0.2582781
56	36	0.2591362
57	14	0.2918150
58	6	0.3150183
59	51	0.3185185
60	17	0.3159851
61	91	0.3056604
62	4	0.3204633
63	5	0.3229572
64	54	0.3400000
65	46	0.3750000
66	56	0.3899083
67	48	0.4018691
68	19	0.3990610
69	97	0.4507772
70	66	0.4406780
71	13	0.4508671
72	34	0.4464286
73	125	0.4491018
74	129	0.4518072
75	15	0.4512195
76	38	0.4473684
77	68	0.4563758
78	41	0.4527027
79	37	0.4452055
80	49	0.4468085
81	33	0.4532374
82	58	0.4485294
83	90	0.4651163
84	20	0.4793389
85	124	0.4915254
86	119	0.5098040
87	16	0.5049505
88	26	0.5000000
89	10	0.5000000
90	79	0.5256410
91	21	0.5324675
92	30	0.5200000
93	89	0.5000000
94	53	0.4776119
95	0	0.5000000
96	121	0.4736842
97	59	0.5000000
98	7	0.4791667
99	1	0.4318182
100	9	0.4146341
101	112	0.3783784
102	108	0.3888889
103	126	0.4411765
104	113	0.5769231
105	31	0.5600000
106	117	0.5416667
107	120	0.5625000
108	100	0.5714286
109	109	0.6153846
110	116	0.5000000
111	103	0.4000000
112	99	0.2500000
113	101	0.5000000
114	111	1.0000000
115	52	1.0000000
Size of Cluster: 40.

run time: 0.19s (20:02:07)
