Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:01:49 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=3
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	3	1.0000000
2	72	0.8888889
3	37	0.8500000
4	34	0.8000000
5	38	0.6486486
6	66	0.6415094
7	56	0.5970149
8	54	0.5810811
9	46	0.5000000
10	45	0.4950495
11	53	0.4711539
12	5	0.4528302
13	58	0.4311927
14	75	0.4728682
15	49	0.4402985
16	48	0.4275362
17	74	0.4240506
18	108	0.4213836
19	86	0.4125000
20	36	0.4099379
21	69	0.4074074
22	67	0.3987730
23	92	0.3939394
24	123	0.3666667
25	41	0.3646409
26	22	0.3621622
27	50	0.3617021
28	62	0.3593750
29	127	0.3205742
30	2	0.3224299
31	35	0.2991071
32	59	0.2987013
33	42	0.2780083
34	11	0.2704918
35	9	0.2672065
36	60	0.2423077
37	30	0.2404580
38	63	0.2357415
39	23	0.2185185
40	129	0.2177122
41	70	0.2122302
42	61	0.2164948
43	31	0.2123288
44	15	0.2074830
45	25	0.2027027
46	107	0.1980198
	Global minimun!!!
	First local minimun!!!
47	120	0.2057878
48	71	0.2012780
49	13	0.1987382
50	14	0.2347267
51	112	0.2410423
52	95	0.2483444
53	113	0.2619048
54	77	0.2602740
55	82	0.2692308
56	65	0.2676056
57	83	0.2747253
58	85	0.2750929
59	110	0.2796935
60	51	0.2829457
61	96	0.2901961
62	116	0.2960000
63	8	0.2967480
64	20	0.2983193
65	119	0.3018018
66	80	0.3000000
67	1	0.3009259
68	76	0.3047619
69	126	0.2980769
70	117	0.2946860
71	21	0.2961165
72	57	0.3019802
73	79	0.3080808
74	68	0.3128205
75	0	0.3157895
76	98	0.3225806
77	73	0.3519553
78	4	0.3641618
79	93	0.3928571
80	99	0.3952096
81	17	0.3975904
82	103	0.3926380
83	12	0.4000000
84	81	0.3949045
85	88	0.4025974
86	19	0.4052288
87	44	0.4055944
88	109	0.4014085
89	18	0.4480000
90	89	0.4916667
91	91	0.5000000
92	124	0.4955752
93	29	0.4895833
94	105	0.4946237
95	97	0.6301370
96	39	0.6428571
97	87	0.6470588
98	6	0.7000000
99	16	0.6949152
100	27	0.6470588
101	100	0.6530612
102	10	0.6363636
103	32	0.6250000
104	125	0.6129032
105	90	0.7083333
106	121	0.6315789
107	55	0.6111111
108	7	0.5625000
109	101	0.6428571
110	102	0.6666667
111	26	0.8333333
112	33	0.7500000
113	104	0.5000000
114	111	1.0000000
115	52	1.0000000
Size of Cluster: 46.

run time: 0.17s (20:01:49)
