Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:01:53 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=20
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	20	1.0000000
2	16	0.8888889
3	15	0.8181818
4	103	0.7857143
5	129	0.7333333
6	99	0.6875000
7	113	0.5416667
8	6	0.5625000
9	123	0.5106383
10	100	0.4897959
11	95	0.4814815
12	21	0.4727273
13	117	0.4642857
14	10	0.5000000
15	7	0.4729730
16	14	0.5106383
17	30	0.5000000
18	121	0.4950495
19	4	0.4672897
20	97	0.4251969
21	19	0.4218750
22	0	0.4135338
23	34	0.4202898
24	1	0.4014085
25	120	0.4200000
26	112	0.4220779
27	56	0.4226190
28	17	0.4201183
29	26	0.4127907
30	29	0.3915344
31	76	0.3794872
32	66	0.3696682
33	108	0.3632075
34	119	0.3596491
35	9	0.3593073
36	91	0.3531915
37	33	0.3459916
38	73	0.3565574
39	89	0.3534136
40	79	0.3438735
41	93	0.3294574
42	90	0.3132075
43	59	0.3014706
44	18	0.2733564
45	38	0.2624585
46	51	0.2631579
47	96	0.2573290
48	124	0.2483871
49	31	0.2443730
50	102	0.2341772
51	44	0.2329193
52	68	0.2288401
	Global minimun!!!
	First local minimun!!!
53	116	0.2324841
54	3	0.2441472
55	125	0.2416107
56	75	0.2949640
57	109	0.2924188
58	49	0.3014706
59	13	0.3097015
60	104	0.3045113
61	80	0.3068182
62	53	0.3065134
63	62	0.3190661
64	61	0.3483607
65	54	0.3502110
66	58	0.3547009
67	46	0.3379630
68	70	0.3540670
69	32	0.3557692
70	74	0.3989362
71	12	0.4054054
72	127	0.4345238
73	126	0.4337350
74	11	0.4233129
75	82	0.4267516
76	37	0.4258065
77	48	0.4238411
78	8	0.4217687
79	27	0.4316547
80	86	0.4275362
81	41	0.4233577
82	107	0.4307692
83	36	0.4263566
84	92	0.4173228
85	72	0.4112903
86	83	0.3982301
87	57	0.4036697
88	39	0.3962264
89	88	0.3980583
90	101	0.4059406
91	69	0.4100000
92	67	0.4040404
93	110	0.4175824
94	81	0.4090909
95	23	0.4197531
96	87	0.4303797
97	22	0.4266667
98	85	0.4084507
99	35	0.4426230
100	5	0.4576271
101	98	0.4363636
102	45	0.5652174
103	77	0.5681818
104	65	0.5952381
105	42	0.7187500
106	60	0.8947368
107	2	0.8571429
108	71	0.8333333
109	50	0.7777778
110	105	0.8333333
111	25	0.7500000
112	52	1.0000000
113	111	1.0000000
114	63	1.0000000
115	55	1.0000000
Size of Cluster: 52.

run time: 0.19s (20:01:53)
