Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:01:55 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=32
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	32	1.0000000
2	88	0.7500000
3	29	0.8571429
4	12	0.8333333
5	19	0.8000000
6	91	0.7241379
7	27	0.7027027
8	93	0.6666667
9	96	0.6222222
10	76	0.5882353
11	95	0.5357143
12	42	0.5909091
13	18	0.5662650
14	39	0.5348837
15	14	0.5188679
16	60	0.5378152
17	17	0.5250000
18	97	0.5071428
19	44	0.4800000
20	57	0.4870130
21	73	0.4596273
22	33	0.4539877
23	26	0.4337350
24	25	0.4285714
25	10	0.4021739
26	125	0.4000000
27	71	0.3957219
28	2	0.3854167
29	98	0.3826531
30	81	0.3718593
31	107	0.3640777
32	82	0.3679245
33	87	0.3644860
34	63	0.3627907
35	50	0.3623853
36	65	0.3590909
37	8	0.3526786
38	80	0.3495575
39	45	0.3276596
40	68	0.3277311
41	51	0.3195021
42	61	0.3149606
43	124	0.3112840
44	62	0.3026820
45	83	0.2941177
46	102	0.2960289
47	89	0.2872340
48	104	0.2816902
49	6	0.2705480
50	121	0.2659933
51	9	0.2666667
52	70	0.2605863
53	90	0.2420382
54	38	0.2391304
55	7	0.2375000
	Global minimun!!!
	First local minimun!!!
56	77	0.2389937
57	35	0.2435065
58	110	0.2533333
59	119	0.2464789
60	1	0.2535714
61	48	0.2500000
62	5	0.2518248
63	55	0.2527473
64	105	0.2481481
65	22	0.2481203
66	20	0.2596899
67	59	0.2669323
68	16	0.2640000
69	23	0.2757202
70	31	0.2727273
71	4	0.2796610
72	100	0.2820513
73	0	0.2794760
74	37	0.2775331
75	85	0.2735426
76	36	0.2747748
77	54	0.2883721
78	21	0.2897196
79	75	0.3453608
80	123	0.3966480
81	58	0.4034091
82	127	0.4276730
83	34	0.4350649
84	74	0.4104477
85	13	0.4153846
86	112	0.4206349
87	3	0.4594595
88	117	0.4636364
89	66	0.5106383
90	30	0.5217391
91	46	0.5540541
92	79	0.5571429
93	72	0.5373135
94	49	0.5322581
95	56	0.5416667
96	86	0.5319149
97	15	0.5333334
98	11	0.5000000
99	92	0.4750000
100	113	0.5312500
101	41	0.5161290
102	129	0.5000000
103	103	0.4814815
104	53	0.4166667
105	120	0.5000000
106	69	0.5333334
107	67	0.5000000
108	126	0.5833333
109	108	0.5454546
110	99	0.5000000
111	116	0.4000000
112	109	0.2500000
113	101	0.5000000
114	111	1.0000000
115	52	1.0000000
Size of Cluster: 55.

run time: 0.19s (20:01:56)
