Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:01:52 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=18
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	18	1.0000000
2	125	0.9444444
3	17	0.8947368
4	124	0.7727273
5	39	0.7200000
6	68	0.6785714
7	33	0.6666667
8	27	0.6052632
9	26	0.5609756
10	73	0.5000000
11	119	0.5000000
12	107	0.4647887
13	91	0.4800000
14	29	0.4891304
15	48	0.4895833
16	93	0.4752475
17	19	0.4705882
18	14	0.4590164
19	32	0.4552846
20	6	0.4656489
21	98	0.4592593
22	44	0.4413793
23	97	0.4060606
24	117	0.4036145
25	90	0.3930636
26	8	0.3841808
27	12	0.3777778
28	88	0.3661202
29	96	0.3548387
30	112	0.3473684
31	38	0.3217822
32	10	0.2889908
33	102	0.2780269
34	76	0.2751092
35	104	0.2640693
36	37	0.2575107
37	54	0.2708333
38	89	0.2489796
39	9	0.2459677
40	120	0.2500000
41	16	0.2490272
42	95	0.2442748
43	82	0.2388060
44	7	0.2333333
45	121	0.2254545
46	21	0.2246377
47	83	0.2264808
48	81	0.2241379
49	57	0.2210884
50	1	0.2214765
51	59	0.2098361
52	31	0.2058824
53	20	0.2006369
54	100	0.1993671
55	58	0.1974922
56	113	0.1962617
	Global minimun!!!
	First local minimun!!!
57	79	0.2018927
58	80	0.2031746
59	25	0.2076677
60	110	0.2262295
61	4	0.2240803
62	87	0.2255892
63	61	0.2323944
64	30	0.2340426
65	51	0.2329749
66	0	0.2299270
67	103	0.2250922
68	105	0.2238806
69	34	0.2357415
70	108	0.2366412
71	126	0.2384615
72	99	0.2355212
73	116	0.2322835
74	109	0.2292490
75	55	0.2261905
76	70	0.2367347
77	3	0.2739131
78	42	0.3090909
79	123	0.3463415
80	13	0.3482587
81	66	0.3621622
82	36	0.3641304
83	85	0.3666667
84	56	0.3554217
85	46	0.3581081
86	5	0.3630137
87	15	0.3611111
88	35	0.4029851
89	65	0.4090909
90	22	0.4296875
91	75	0.5000000
92	101	0.5094340
93	41	0.5047619
94	49	0.5100000
95	129	0.5050505
96	60	0.6279070
97	127	0.7391304
98	45	0.7666667
99	74	0.8250000
100	11	0.8108108
101	2	0.7812500
102	53	0.7586207
103	77	0.8148148
104	72	0.7916667
105	23	0.7647059
106	92	0.7333333
107	63	0.7142857
108	62	0.8000000
109	86	0.7777778
110	50	0.6666667
111	71	0.5000000
112	69	0.6666667
113	67	0.5000000
114	52	1.0000000
115	111	1.0000000
Size of Cluster: 56.

run time: 0.20s (20:01:52)
