Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:01:53 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=22
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	22	1.0000000
2	63	0.8000000
3	72	0.7500000
4	70	0.7333333
5	8	0.6842105
6	60	0.7500000
7	74	0.7307692
8	65	0.7037037
9	71	0.6607143
10	86	0.6491228
11	50	0.6333333
12	62	0.5781250
13	75	0.5238096
14	23	0.4835165
15	77	0.4623656
16	82	0.4545455
17	69	0.4500000
18	67	0.4356436
19	35	0.4234234
20	45	0.4083333
21	42	0.3692308
22	127	0.3197279
23	92	0.3087248
24	76	0.3096774
25	2	0.2812500
26	83	0.2573099
27	25	0.2485549
28	5	0.2457143
29	95	0.2500000
30	3	0.2615385
31	91	0.2613065
32	11	0.2574258
33	80	0.2549020
34	107	0.2559242
35	88	0.2570094
36	87	0.2546296
37	85	0.2500000
38	123	0.2553191
39	34	0.2500000
40	56	0.2440945
41	119	0.2592593
42	61	0.2685512
43	4	0.2733564
44	79	0.2696246
45	66	0.2459547
46	46	0.2367601
	Global minimun!!!
	First local minimun!!!
47	55	0.2375000
48	129	0.2382445
49	96	0.2405063
50	32	0.2412698
51	15	0.2396166
52	36	0.2371795
53	44	0.2582781
54	81	0.2608696
55	37	0.2659933
56	38	0.2736842
57	49	0.2750000
58	54	0.2747253
59	105	0.2777778
60	58	0.2734082
61	112	0.2699620
62	53	0.2615385
63	27	0.2817460
64	51	0.2851406
65	29	0.3189655
66	12	0.3187773
67	73	0.3198198
68	57	0.3119266
69	110	0.3142857
70	117	0.3157895
71	108	0.3173077
72	39	0.3219512
73	41	0.3235294
74	13	0.3250000
75	93	0.3282051
76	20	0.3529412
77	48	0.3551913
78	18	0.3614458
79	109	0.3636364
80	124	0.3641975
81	113	0.3766234
82	98	0.3600000
83	120	0.3591549
84	68	0.3525180
85	14	0.3781513
86	19	0.3728814
87	30	0.3793103
88	116	0.3783784
89	125	0.3727273
90	0	0.4000000
91	17	0.3942308
92	121	0.4343434
93	59	0.4565217
94	126	0.4444444
95	6	0.4878049
96	16	0.4814815
97	9	0.4743590
98	103	0.4800000
99	10	0.5423729
100	97	0.6153846
101	1	0.5714286
102	99	0.5588235
103	90	0.6666667
104	21	0.6538461
105	100	0.6250000
106	104	0.6818182
107	7	0.6500000
108	31	0.6315789
109	89	0.6428571
110	102	0.4444444
111	26	0.5000000
112	33	0.2500000
113	101	0.5000000
114	52	1.0000000
115	111	1.0000000
Size of Cluster: 46.

run time: 0.19s (20:01:53)
