Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:01:53 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=21
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	21	1.0000000
2	30	0.6666667
3	6	0.7272727
4	16	0.6666667
5	49	0.7058824
6	7	0.6842105
7	10	0.6571429
8	20	0.6046512
9	53	0.5869565
10	73	0.6037736
11	4	0.5762712
12	46	0.5974026
13	0	0.5731707
14	51	0.5647059
15	41	0.5581396
16	121	0.5384616
17	36	0.5326087
18	97	0.5089286
19	26	0.4956522
20	1	0.4873950
21	54	0.4761905
22	13	0.4538462
23	66	0.4383562
24	61	0.4276730
25	15	0.4285714
26	33	0.4171779
27	59	0.4000000
28	89	0.3828571
29	18	0.4010417
30	100	0.3969072
31	58	0.3908629
32	14	0.3686636
33	103	0.3681818
34	11	0.3632287
35	96	0.3628319
36	17	0.3568282
37	29	0.3278688
38	27	0.3214286
39	129	0.3201581
40	123	0.3134328
41	79	0.3125000
42	93	0.2996390
43	57	0.2918150
44	31	0.2907801
45	102	0.2891986
46	113	0.2813559
47	9	0.2718121
48	90	0.2590164
49	19	0.2549020
50	5	0.2532468
51	44	0.2421384
52	99	0.2382445
53	95	0.2314815
	Global minimun!!!
	First local minimun!!!
54	92	0.2360248
55	56	0.2467532
56	3	0.2627986
57	104	0.2577319
58	2	0.2727273
59	125	0.2736842
60	12	0.2730497
61	39	0.2724014
62	81	0.2717391
63	91	0.2683823
64	68	0.2713755
65	34	0.2727273
66	38	0.2738095
67	112	0.2782258
68	110	0.2916667
69	124	0.2953587
70	127	0.3454545
71	83	0.3588517
72	117	0.3605769
73	32	0.3623188
74	76	0.3681592
75	119	0.3729730
76	48	0.3701657
77	98	0.3615819
78	37	0.3542857
79	82	0.3609467
80	74	0.4161074
81	109	0.4189189
82	88	0.4206896
83	85	0.4184397
84	107	0.4253731
85	80	0.4318182
86	108	0.4351145
87	75	0.4414414
88	120	0.4466019
89	72	0.4400000
90	8	0.4375000
91	86	0.4315789
92	45	0.4883721
93	70	0.4810127
94	116	0.4864865
95	105	0.4929577
96	35	0.5081967
97	126	0.4915254
98	42	0.4897959
99	23	0.5238096
100	87	0.5250000
101	25	0.5000000
102	22	0.5000000
103	62	0.6000000
104	60	0.7058824
105	77	0.6666667
106	69	0.7142857
107	67	0.6923077
108	65	0.7272727
109	55	0.7000000
110	50	0.5714286
111	63	0.5000000
112	71	0.2500000
113	101	0.5000000
114	111	1.0000000
115	52	1.0000000
Size of Cluster: 53.

run time: 0.20s (20:01:53)
